Shapers of Nature,自然形成師,しぜんけいせいし,しぜんけいせいし
Shapers' Sanctuary,形成師の聖域,けいせいしのせいいき,けいせいしのせいいき
Shapesharer,姿分け,すがたわけ,すがたわけ
Shapeshifter,多相の戦士,たそうのせんし,たそうのせんし
Shapeshifter's Marrow,多相の戦士の真髄,たそうのせんしのしんずい,たそうのせんしのしんずい
Sharae of Numbing Depths,麻痺海溝のシャレー,まひかいこうのしゃれー,まひかいこうのしゃれー
Shard Convergence,断片の収斂,だんぺんのしゅうれん,だんぺんのしゅうれん
Shard Phoenix,陶片のフェニックス,とうへんのふぇにっくす,とうへんのふぇにっくす
Shard Volley,欠片の飛来,かけらのひらい,かけらのひらい
Shard of Broken Glass,ガラスの破片,がらすのはへん,がらすのはへん
Shard of the Nightbringer,夜をもたらすもののシャード,よるをもたらすもののしゃーど,よるをもたらすもののしゃーど
Shard of the Void Dragon,虚ろの竜のシャード,うつろのりゅうのしゃーど,うつろのりゅうのしゃーど
Sharding Sphinx,破片撒きのスフィンクス,はへんまきのすふぃんくす,はへんまきのすふぃんくす
Shardless Agent,断片無き工作員,だんぺんなきこうさくいん,だんぺんなきこうさくいん
Shardless Outlander,断片無き辺境育ち,だんぺんなきへんきょうそだち,だんぺんなきへんきょうそだち
Shardmage's Rescue,破片魔道士の救出,はへんまどうしのきゅうしゅつ,はへんまどうしのきゅうしゅつ
Share the Spoils,戦利品の山分け,せんりひんのやまわけ,せんりひんのやまわけ
Shared Animosity,分かち合う憎しみ,わかちあうにくしみ,わかちあうにくしみ
Shared Discovery,分かち合う発見,わかちあうはっけん,わかちあうはっけん
Shared Fate,分かち合う運命,わかちあううんめい,わかちあううんめい
Shared Summons,呼応した呼集,こおうしたこしゅう,こおうしたこしゅう
Shared Trauma,分かち合う心の傷,わかちあうこころのきず,わかちあうこころのきず
Shared Triumph,共同の功績,きょうどうのこうせき,きょうどうのこうせき
Shark Typhoon,サメ台風,さめたいふう,さめたいふう
"Sharkey, Tyrant of the Shire",ホビット庄の圧制者、シャーキー,ほびっとしょうのあっせいしゃしゃーきー,ほびっとしょうのあっせいしゃしゃーきー
Sharktocrab,ヒレバサミダコ,ひればさみだこ,ひればさみだこ
Sharp-Eyed Rookie,目ざとい新人,めざといしんじん,めざといしんじん
Sharpened Pitchfork,とがった三つ叉,とがったみつまた,とがったみつまた
Sharpshooter Elf,エルフの名射手,えるふのめいしゃしゅ,えるふのめいしゃしゅ
Sharuum the Hegemon,覇者シャルム,はしゃしゃるむ,はしゃしゃるむ
Shatter,粉砕,ふんさい,ふんさい
Shatter Assumptions,仮定の粉砕,かていのふんさい,かていのふんさい
Shatter the Oath,誓い破り,ちかいやぶり,ちかいやぶり
Shatter the Sky,空の粉砕,そらのふんさい,そらのふんさい
Shatter the Source,元凶の粉砕,げんきょうのふんさい,げんきょうのふんさい
Shattered Angel,砕けた天使,くだけたてんし,くだけたてんし
Shattered Crypt,暴かれた墓所,あばかれたぼしょ,あばかれたぼしょ
Shattered Dreams,砕かれた夢,くだかれたゆめ,くだかれたゆめ
Shattered Ego,砕け散った自我,くだけちったじが,くだけちったじが
Shattered Landscape,被災地帯,ひさいちたい,ひさいちたい
Shattered Perception,砕かれた知覚,くだかれたちかく,くだかれたちかく
Shattered Sanctum,砕かれた聖域,くだかれたせいいき,くだかれたせいいき
Shattered Seraph,砕かれた熾天使,くだかれたしてんし,くだかれたしてんし
Shattered Yard,粉々の作業場,こなごなのさぎょうじょう,こなごなのさぎょうじょう
Shattergang Brothers,破砕団の兄弟,はさいだんのきょうだい,はさいだんのきょうだい
Shattering Blow,破壊的一撃,はかいてきいちげき,はかいてきいちげき
Shattering Pulse,破壊的脈動,はかいてきみゃくどう,はかいてきみゃくどう
Shattering Spree,破壊放題,はかいほうだい,はかいほうだい
Shatterskull Charger,髑髏砕きの突撃者,どくろくだきのとつげきしゃ,どくろくだきのとつげきしゃ
Shatterskull Giant,髑髏砕きの巨人,どくろくだきのきょじん,どくろくだきのきょじん
Shatterskull Minotaur,髑髏砕きのミノタウルス,どくろくだきのみのたうるす,どくろくだきのみのたうるす
Shatterskull Recruit,髑髏砕きの補充兵,どくろくだきのほじゅうへい,どくろくだきのほじゅうへい
Shatterskull Smashing,髑髏砕きの一撃,どくろくだきのいちげき,どくろくだきのいちげき
"Shatterskull, the Hammer Pass",鎚の山道、髑髏砕き,つちのやまみちどくろくだき,つちのやまみちどくろくだき
Shatterstorm,粉砕の嵐,ふんさいのあらし,ふんさいのあらし
Shauku's Minion,ショークーの下僕,しょーくーのげぼく,しょーくーのげぼく
"Shauku, Endbringer",終末を招く者ショークー,しゅうまつをまねくものしょーくー,しゅうまつをまねくものしょーくー
"Shaun & Rebecca, Agents",団員、ショーンとレベッカ,だんいんしょーんとれべっか,だんいんしょーんとれべっか
"Shaun, Father of Synths",シンスの父、ショーン,しんすのちちしょーん,しんすのちちしょーん
Shay Cormac,シェイ・コーマック,しぇいこーまっく,しぇいこーまっく
Shed Weakness,弱さからの脱皮,よわさからのだっぴ,よわさからのだっぴ
Sheep,羊,ひつじ,ひつじ
Sheer Drop,真っ逆さま,まっさかさま,まっさかさま
Shefet Dunes,シェフェトの砂丘,しぇふぇとのさきゅう,しぇふぇとのさきゅう
Shefet Monitor,シェフェトのオオトカゲ,しぇふぇとのおおとかげ,しぇふぇとのおおとかげ
Shell Shield,甲羅の盾,こうらのたて,こうらのたて
Shell Skulkin,甲羅のスカルキン,こうらのすかるきん,こうらのすかるきん
Shell of the Last Kappa,最後の河童の甲羅,さいごのかっぱのこうら,さいごのかっぱのこうら
Shelldock Isle,殻船着の島,からふなつきのしま,からふなつきのしま
Shelob's Ambush,シェロブの待ち伏せ,しぇろぶのまちぶせ,しぇろぶのまちぶせ
"Shelob, Child of Ungoliant",ウンゴリアントの末裔、シェロブ,うんごりあんとのまつえいしぇろぶ,うんごりあんとのまつえいしぇろぶ
"Shelob, Dread Weaver",戦慄の織り手、シェロブ,せんりつのおりてしぇろぶ,せんりつのおりてしぇろぶ
Shelter,避難,ひなん,ひなん
Sheltered Aerie,遮蔽された高楼,しゃへいされたこうろう,しゃへいされたこうろう
Sheltered Thicket,隠れた茂み,かくれたしげみ,かくれたしげみ
Sheltered by Ghosts,幽霊による庇護,ゆうれいによるひご,ゆうれいによるひご
Sheltering Ancient,避難の古木,ひなんのこぼく,ひなんのこぼく
Sheltering Boughs,防護の太枝,ぼうごのふとえだ,ぼうごのふとえだ
Sheltering Landscape,孤立地帯,こりつちたい,こりつちたい
Sheltering Light,防護の光,ぼうごのひかり,ぼうごのひかり
Sheltering Prayers,防護の祈り,ぼうごのいのり,ぼうごのいのり
Sheltering Word,防護の言葉,ぼうごのことば,ぼうごのことば
Shenanigans,悪ふざけ,わるふざけ,わるふざけ
Sheoldred,シェオルドレッド,しぇおるどれっど,しぇおるどれっど
Sheoldred's Edict,シェオルドレッドの勅令,しぇおるどれっどのちょくれい,しぇおるどれっどのちょくれい
Sheoldred's Headcleaver,シェオルドレッドの首狩り,しぇおるどれっどのくびかり,しぇおるどれっどのくびかり
Sheoldred's Restoration,シェオルドレッドの修復術,しぇおるどれっどのしゅうふくじゅつ,しぇおるどれっどのしゅうふくじゅつ
"Sheoldred, Whispering One",囁く者、シェオルドレッド,ささやくものしぇおるどれっど,ささやくものしぇおるどれっど
"Sheoldred, the Apocalypse",黙示録、シェオルドレッド,もくしろくしぇおるどれっど,もくしろくしぇおるどれっど
Shepherd of Heroes,英雄たちの世話人,えいゆうたちのせわにん,えいゆうたちのせわにん
Shepherd of Rot,腐敗を導く者,ふはいをみちびくもの,ふはいをみちびくもの
Shepherd of the Clouds,雲飼い,くもかい,くもかい
Shepherd of the Cosmos,星界の番人,せいかいのばんにん,せいかいのばんにん
Shepherd of the Flock,群れの番人,むれのばんにん,むれのばんにん
Shepherd of the Lost,迷いし者の番人,まよいしもののばんにん,まよいしもののばんにん
Shepherding Spirits,導く精霊,みちびくせいれい,みちびくせいれい
Sheriff of Safe Passage,安全な道の保安官,あんぜんなみちのほあんかん,あんぜんなみちのほあんかん
"Shessra, Death's Whisper",死の囁き、シェスラ,しのささやきしぇすら,しのささやきしぇすら
"Shidako, Broodmistress",育み手のしだ子,はぐくみてのしだこ,はぐくみてのしだこ
Shield Bearer,盾持ち,たてもち,たてもち
Shield Broker,盾の斡旋屋,たてのあっせんや,たてのあっせんや
Shield Dancer,盾の踊り手,たてのおどりて,たてのおどりて
Shield Mare,防御牝馬,ぼうぎょひんば,ぼうぎょひんば
Shield Mate,盾の戦友,たてのせんゆう,たてのせんゆう
Shield Wall,盾の壁,たてのかべ,たてのかべ
Shield of Duty and Reason,義務と道理の盾,ぎむとどうりのたて,ぎむとどうりのたて
Shield of Kaldra,カルドラの盾,かるどらのたて,かるどらのたて
Shield of the Avatar,化身の盾,けしんのたて,けしんのたて
Shield of the Oversoul,大霊の盾,だいれいのたて,だいれいのたて
Shield of the Realm,世界の盾,せかいのたて,せかいのたて
Shield of the Righteous,正義の盾,せいぎのたて,せいぎのたて
Shield's Might,盾の力,たてのちから,たてのちから
Shield-Wall Sentinel,盾壁の歩哨,たてかべのほしょう,たてかべのほしょう
Shielded Aether Thief,守られた霊気泥棒,まもられたれいきどろぼう,まもられたれいきどろぼう
Shielded Passage,守られた道,まもられたみち,まもられたみち
Shielded by Faith,信仰の守り,しんこうのまもり,しんこうのまもり
Shieldhide Dragon,盾皮のドラゴン,たてがわのどらごん,たてがわのどらごん
Shielding Plax,遮蔽する粘体,しゃへいするねんたい,しゃへいするねんたい
Shieldmage Advocate,防衛魔道士の代言者,ぼうえいまどうしのだいげんしゃ,ぼうえいまどうしのだいげんしゃ
Shieldmage Elder,防衛魔道士の古老,ぼうえいまどうしのころう,ぼうえいまどうしのころう
Shieldmate's Blessing,盾の仲間の祝福,たてのなかまのしゅくふく,たてのなかまのしゅくふく
Shields of Velis Vel,ヴェリズ・ヴェルの盾,ゔぇりずゔぇるのたて,ゔぇりずゔぇるのたて
Shifting Borders,変容する境界,へんようするきょうかい,へんようするきょうかい
Shifting Ceratops,変容するケラトプス,へんようするけらとぷす,へんようするけらとぷす
Shifting Grift,うつろう騙し取り,うつろうだましとり,うつろうだましとり
Shifting Loyalties,変容する忠誠,へんようするちゅうせい,へんようするちゅうせい
Shifting Shadow,変化する影,へんかするかげ,へんかするかげ
Shifting Sky,変容する大空,へんようするおおぞら,へんようするおおぞら
Shifting Sliver,変容スリヴァー,へんようすりゔぁー,へんようすりゔぁー
Shifting Wall,変容する壁,へんようするかべ,へんようするかべ
Shifting Woodland,変容する森林,へんようするしんりん,へんようするしんりん
Shifty Doppelganger,変容するドッペルゲンガー,へんようするどっぺるげんがー,へんようするどっぺるげんがー
"Shigeki, Jukai Visionary",樹海の幻想家、しげ樹,じゅかいのげんそうかしげき,じゅかいのげんそうかしげき
"Shilgengar, Sire of Famine",飢饉の祖、シルゲンガー,ききんのそしるげんがー,ききんのそしるげんがー
Shimatsu the Bloodcloaked,血塗られしもの、死祭,ちぬられしものしまつ,ちぬられしものしまつ
Shimian Night Stalker,シミアの夜魔,しみあのよま,しみあのよま
Shimian Specter,シミアの死霊,しみあのしりょう,しみあのしりょう
Shimmer,蜃気楼,しんきろう,しんきろう
Shimmer Dragon,煌めくドラゴン,きらめくどらごん,きらめくどらごん
Shimmer Myr,蜃気楼のマイア,しんきろうのまいあ,しんきろうのまいあ
Shimmer of Possibility,可能性の揺らぎ,かのうせいのゆらぎ,かのうせいのゆらぎ
Shimmerdrift Vale,煌積の谷間,こうせきのたにま,こうせきのたにま
Shimmering Barrier,ゆらめく障壁,ゆらめくしょうへき,ゆらめくしょうへき
Shimmering Efreet,蜃気楼のイフリート,しんきろうのいふりーと,しんきろうのいふりーと
Shimmering Glasskite,ゆらめく玻璃凧,ゆらめくはりだこ,ゆらめくはりだこ
Shimmering Grotto,ゆらめく岩屋,ゆらめくいわや,ゆらめくいわや
Shimmering Mirage,ゆらめく蜃気楼,ゆらめくしんきろう,ゆらめくしんきろう
Shimmering Wings,ゆらめく翼,ゆらめくつばさ,ゆらめくつばさ
Shimmerscale Drake,微光鱗のドレイク,びこうりんのどれいく,びこうりんのどれいく
Shimmerwing Chimera,瞬き翼のキマイラ,またたきつばさのきまいら,またたきつばさのきまいら
Shinechaser,輝き追い,かがやきおい,かがやきおい
Shinen of Fear's Chill,恐怖の悪寒の思念,きょうふのおかんのしねん,きょうふのおかんのしねん
Shinen of Flight's Wings,飛行の翼の思念,ひこうのつばさのしねん,ひこうのつばさのしねん
Shinen of Fury's Fire,憤怒の炎の思念,ふんぬのほのおのしねん,ふんぬのほのおのしねん
Shinen of Life's Roar,生命の咆哮の思念,せいめいのほうこうのしねん,せいめいのほうこうのしねん
Shinen of Stars' Light,星々の光の思念,ほしぼしのひかりのしねん,ほしぼしのひかりのしねん
Shineshadow Snarl,光影の交錯,こうえいのこうさく,こうえいのこうさく
Shinewend,光舞い,ひかりまい,ひかりまい
Shining Aerosaur,輝くエアロサウルス,かがやくえあろさうるす,かがやくえあろさうるす
Shining Armor,輝く鎧,かがやくよろい,かがやくよろい
Shining Shoal,輝く群れ,かがやくむれ,かがやくむれ
Shinka Gatekeeper,真火の門番,しんかのもんばん,しんかのもんばん
"Shinka, the Bloodsoaked Keep",血に染まりし城砦、真火,ちにそまりしじょうさいしんか,ちにそまりしじょうさいしんか
Shiny Impetus,輝光の推進力,きこうのすいしんりょく,きこうのすいしんりょく
Shipbreaker Kraken,船壊しのクラーケン,ふねこわしのくらーけん,ふねこわしのくらーけん
Shipwreck Dowser,難破船の探知者,なんぱせんのたんちしゃ,なんぱせんのたんちしゃ
Shipwreck Looter,難破船あさり,なんぱせんあさり,なんぱせんあさり
Shipwreck Marsh,難破船の湿地,なんぱせんのしっち,なんぱせんのしっち
Shipwreck Moray,難破船ウツボ,なんぱせんうつぼ,なんぱせんうつぼ
Shipwreck Sentry,難破船の歩哨,なんぱせんのほしょう,なんぱせんのほしょう
Shipwreck Sifters,難破船の選別者,なんぱせんのせんべつしゃ,なんぱせんのせんべつしゃ
Shipwreck Singer,難破船の歌い手,なんぱせんのうたいて,なんぱせんのうたいて
Shire Scarecrow,ホビット庄のかかし,ほびっとしょうのかかし,ほびっとしょうのかかし
Shire Shirriff,ホビット庄の庄察,ほびっとしょうのしょうさつ,ほびっとしょうのしょうさつ
Shire Terrace,ホビット庄の段々畑,ほびっとしょうのだんだんばたけ,ほびっとしょうのだんだんばたけ
"Shirei, Shizo's Caretaker",死蔵の世話人、死零,しぞうのせわにんしれい,しぞうのせわにんしれい
"Shisato, Whispering Hunter",囁きの狩人、しさ斗,ささやきのかりゅうどしさと,ささやきのかりゅうどしさと
Shiv's Embrace,シヴの抱擁,しゔのほうよう,しゔのほうよう
Shivan Branch-Burner,シヴ山の枝焼き,しゔさんのえだやき,しゔさんのえだやき
Shivan Devastator,シヴの壊滅者,しゔのかいめつしゃ,しゔのかいめつしゃ
Shivan Dragon,シヴ山のドラゴン,しゔさんのどらごん,しゔさんのどらごん
Shivan Emissary,シヴの使者,しゔのししゃ,しゔのししゃ
Shivan Fire,シヴの火,しゔのひ,しゔのひ
Shivan Gorge,シヴの地溝,しゔのちこう,しゔのちこう
Shivan Harvest,シヴの収穫,しゔのしゅうかく,しゔのしゅうかく
Shivan Hellkite,シヴのヘルカイト,しゔのへるかいと,しゔのへるかいと
Shivan Meteor,シヴ山の隕石,しゔさんのいんせき,しゔさんのいんせき
Shivan Oasis,シヴのオアシス,しゔのおあしす,しゔのおあしす
Shivan Phoenix,シヴのフェニックス,しゔのふぇにっくす,しゔのふぇにっくす
Shivan Raptor,シヴの猛竜,しゔのもうりゅう,しゔのもうりゅう
Shivan Reef,シヴの浅瀬,しゔのあさせ,しゔのあさせ
Shivan Sand-Mage,シヴ山の砂魔道士,しゔさんのすなまどうし,しゔさんのすなまどうし
Shivan Wumpus,シヴ山のウンパス,しゔやまのうんぱす,しゔやまのうんぱす
Shivan Wurm,シヴのワーム,しゔのわーむ,しゔのわーむ
Shivan Zombie,シヴのゾンビ,しゔのぞんび,しゔのぞんび
"Shizo, Death's Storehouse",死の溜まる地、死蔵,しのたまるちしぞう,しのたまるちしぞう
"Shizuko, Caller of Autumn",秋の呼び手、しず子,あきのよびてしずこ,あきのよびてしずこ
Shoal Kraken,浅瀬のクラーケン,あさせのくらーけん,あさせのくらーけん
Shoal Serpent,浅瀬の海蛇,あさせのうみへび,あさせのうみへび
Shock,ショック,しょっく,しょっく
Shock Troops,突撃隊,とつげきたい,とつげきたい
Shocker,ショッカー,しょっかー,しょっかー
Shocking Grasp,ショッキング・グラスプ,しょっきんぐぐらすぷ,しょっきんぐぐらすぷ
Shockmaw Dragon,電撃顎のドラゴン,でんげきあごのどらごん,でんげきあごのどらごん
Shoot Down,撃ち落とし,うちおとし,うちおとし
Shoot the Sheriff,保安官を撃て,ほあんかんをうて,ほあんかんをうて
Shore Keeper,岸の守り手,きしのまもりて,きしのまもりて
Shore Snapper,岸の噛みつき,きしのかみつき,きしのかみつき
Shore Up,下支え,したささえ,したささえ
Shorecomber Crab,岸漁りガニ,きしあさりがに,きしあさりがに
Shorecrasher Elemental,岸砕きの精霊,きしくだきのせいれい,きしくだきのせいれい
Shorecrasher Mimic,岸砕きのミミック,きしくだきのみみっく,きしくだきのみみっく
Shoreline Looter,川岸の物あさり,かわぎしのものあさり,かわぎしのものあさり
Shoreline Raider,海辺の略奪者,うみべのりゃくだつしゃ,うみべのりゃくだつしゃ
Shoreline Ranger,海辺のレインジャー,うみべのれいんじゃー,うみべのれいんじゃー
Shoreline Salvager,海辺の回収者,うみべのかいしゅうしゃ,うみべのかいしゅうしゃ
"Shorikai, Genesis Engine",開闢機関、勝利械,かいびゃくきかんしょうりかい,かいびゃくきかんしょうりかい
Short Bow,短弓,たんきゅう,たんきゅう
Short Circuit,短絡,たんらく,たんらく
Short Sword,小剣,しょうけん,しょうけん
Shortcut Seeker,近道探し,ちかみちさがし,ちかみちさがし
Shortcut to Mushrooms,茸畑への近道,きのこばたけへのちかみち,きのこばたけえのちかみち
Shoulder to Shoulder,戮力協心,りくりょくきょうしん,りくりょくきょうしん
Shoving Match,突き押しの試合,つきおしのしあい,つきおしのしあい
Show and Tell,実物提示教育,じつぶつていじきょういく,じつぶつていじきょういく
Show of Confidence,自身の誇示,じしんのこじ,じしんのこじ
Show of Valor,武勇の誇示,ぶゆうのこじ,ぶゆうのこじ
Showdown of the Skalds,スカルドの決戦,すかるどのけっせん,すかるどのけっせん
Shower of Arrows,矢の雨,やのあめ,やのあめ
Shower of Coals,降り注ぐ塊炭,ふりそそぐかいたん,ふりそそぐかいたん
Shower of Sparks,降り注ぐ火の粉,ふりそそぐひのこ,ふりそそぐひのこ
Showstopper,名演撃,めいえんげき,めいえんげき
Showstopping Surprise,衝撃的な展開,しょうげきてきなてんかい,しょうげきてきなてんかい
Shrapnel Blast,爆片破,ばくへんは,ばくへんは
Shrapnel Slinger,爆片投げ,ばくへんなげ,ばくへんなげ
Shred Memory,引き裂かれた記憶,ひきさかれたきおく,ひきさかれたきおく
Shredded Sails,切り裂かれた帆,きりさかれたほ,きりさかれたほ
Shredding Winds,切り裂く風,きりさくかぜ,きりさくかぜ
Shreds of Sanity,正気の欠片,しょうきのかけら,しょうきのかけら
Shrewd Hatchling,明敏な雛,めいびんなひな,めいびんなひな
Shrewd Negotiation,巧みな交渉術,たくみなこうしょうじゅつ,たくみなこうしょうじゅつ
Shrewd Storyteller,巧みな語り部,たくみなかたりべ,たくみなかたりべ
Shriek Raptor,金切り声の猛禽,かなきりごえのもうきん,かなきりごえのもうきん
Shriek of Dread,戦慄の悲鳴,せんりつのひめい,せんりつのひめい
Shriekdiver,叫ぶ落下兵,さけぶらっかへい,さけぶらっかへい
Shriekgeist,叫び霊,さけびれい,さけびれい
Shriekhorn,叫び角笛,さけびつのぶえ,さけびつのぶえ
Shrieking Affliction,金切り声の苦悶,かなきりごえのくもん,かなきりごえのくもん
Shrieking Drake,金切り声のドレイク,かなきりごえのどれいく,かなきりごえのどれいく
Shrieking Grotesque,金切り声の混種,かなきりごえのこんしゅ,かなきりごえのこんしゅ
Shrieking Mogg,金切り声のモグ,かなきりごえのもぐ,かなきりごえのもぐ
Shriekmaw,叫び大口,さけびおおぐち,さけびおおぐち
Shriekwood Devourer,貪る悲鳴木,むさぼるひめいぎ,むさぼるひめいぎ
Shrike Force,百舌部隊,もずぶたい,もずぶたい
Shrike Harpy,モズのハーピー,もずのはーぴー,もずのはーぴー
Shrill Howler,けたたましく吠えるもの,けたたましくほえるもの,けたたましくほえるもの
Shrine Steward,神社の世話役,じんじゃのせわやく,じんじゃのせわやく
Shrine of Boundless Growth,際限無き成長の祭殿,さいげんなきせいちょうのさいでん,さいげんなきせいちょうのさいでん
Shrine of Burning Rage,燃え上がる憤怒の祭殿,もえあがるふんぬのさいでん,もえあがるふんぬのさいでん
Shrine of Limitless Power,限界無き力の祭殿,げんかいなきちからのさいでん,げんかいなきちからのさいでん
Shrine of Loyal Legions,忠実な軍勢の祭殿,ちゅうじつなぐんぜいのさいでん,ちゅうじつなぐんぜいのさいでん
Shrine of Piercing Vision,貫く幻視の祭殿,つらぬくげんしのさいでん,つらぬくげんしのさいでん
Shrine of the Forsaken Gods,見捨てられた神々の神殿,みすてられたかみがみのしんでん,みすてられたかみがみのしんでん
Shrink,縮小,しゅくしょう,しゅくしょう
Shrivel,減縮,げんしゅく,げんしゅく
Shriveling Rot,しなびた腐敗,しなびたふはい,しなびたふはい
Shroofus Sproutsire,芽生えの王、シュルーファス,めばえのおうしゅるーふぁす,めばえのおうしゅるーふぁす
Shrouded Lore,隠された知識,かくされたちしき,かくされたちしき
Shrouded Serpent,隠されし海蛇,かくされしうみへび,かくされしうみへび
Shrouded Shepherd,覆われた羊飼い,おおわれたひつじかい,おおわれたひつじかい
Shroudstomper,帷大足,とばりおおあし,とばりおおあし
Shu Cavalry,蜀の騎兵部隊,しょくのきへいぶたい,しょくのきへいぶたい
Shu Defender,蜀の防衛軍,しょくのぼうえいぐん,しょくのぼうえいぐん
Shu Elite Companions,蜀の近衛部隊,しょくのこのえぶたい,しょくのこのえぶたい
Shu Elite Infantry,蜀の精鋭歩兵部隊,しょくのせいえいほへいぶたい,しょくのせいえいほへいぶたい
Shu Farmer,蜀の農夫,しょくののうふ,しょくののうふ
Shu Foot Soldiers,蜀の歩兵,しょくのほへい,しょくのほへい
Shu General,蜀の将軍,しょくのしょうぐん,しょくのしょうぐん
Shu Grain Caravan,蜀の輜重隊,しょくのしちょうたい,しょくのしちょうたい
Shu Soldier-Farmers,蜀の屯田兵,しょくのとんでんへい,しょくのとんでんへい
"Shu Yun, the Silent Tempest",沈黙の大嵐、シュー・ユン,ちんもくのたいらんしゅーゆん,ちんもくのたいらんしゅーゆん
Shuko,手甲,しゅこう,しゅこう
Shunt,分流,ぶんりゅう,ぶんりゅう
Shuriken,手裏剣,しゅりけん,しゅりけん
"Siani, Eye of the Storm",嵐の目、シアーニ,あらしのめしあーに,あらしのめしあーに
Sibilant Spirit,風鳴りの精,かぜなりのせい,かぜなりのせい
Sibling Rivalry,拮抗する兄弟,きっこうするきょうだい,きっこうするきょうだい
Sibsig Host,シブシグの徒党,しぶしぐのととう,しぶしぐのととう
Sibsig Icebreakers,シブシグの氷砕き,しぶしぐのこおりくだき,しぶしぐのこおりくだき
Sibsig Muckdraggers,シブシグの泥浚い,しぶしぐのどろさらい,しぶしぐのどろさらい
Sibylline Soothsayer,神秘的な預言者,しんぴてきなよげんしゃ,しんぴてきなよげんしゃ
Sicarian Infiltrator,シカリアン・インフィルトレイター,しかりあんいんふぃるとれいたー,しかりあんいんふぃるとれいたー
Sick and Tired,うんざり,うんざり,うんざり
Sicken,病めるもの,やめるもの,やめるもの
Sickening Dreams,不快な夢,ふかいなゆめ,ふかいなゆめ
Sickening Shoal,不快な群れ,ふかいなむれ,ふかいなむれ
Sickle Dancer,鎌の踊り手,かまのおどりて,かまのおどりて
Sickle Ripper,鎌の切り裂き魔,かまのきりさきま,かまのきりさきま
Sickleslicer,鎌切り,かまきり,かまきり
Sidar Jabari,シダー・ジャバーリー,しだーじゃばーりー,しだーじゃばーりー
Sidar Jabari of Zhalfir,ザルファーのシダー・ジャバーリー,ざるふぁーのしだーじゃばーりー,ざるふぁーのしだーじゃばーりー
Sidar Kondo of Jamuraa,ジャムーラのシダー・コンド,じゃむーらのしだーこんど,じゃむーらのしだーこんど
Sideswipe,横殴り,よこなぐり,よこなぐり
Sidewinder Naga,横這ナーガ,よこばいなーが,よこばいなーが
Sidewinder Sliver,横這スリヴァー,よこばいすりゔぁー,よこばいすりゔぁー
Sidisi's Faithful,シディシの信者,しでぃしのしんじゃ,しでぃしのしんじゃ
Sidisi's Pet,シディシのペット,しでぃしのぺっと,しでぃしのぺっと
"Sidisi, Brood Tyrant",血の暴君、シディシ,ちのぼうくんしでぃし,ちのぼうくんしでぃし
"Sidisi, Undead Vizier",アンデッドの大臣、シディシ,あんでっどのだいじんしでぃし,あんでっどのだいじんしでぃし
Siege Behemoth,包囲ビヒモス,ほういびひもす,ほういびひもす
Siege Dragon,包囲ドラゴン,ほういどらごん,ほういどらごん
Siege Mastodon,包囲マストドン,ほういますとどん,ほういますとどん
Siege Modification,攻城化改造,こうじょうかかいぞう,こうじょうかかいぞう
Siege Rhino,包囲サイ,ほういさい,ほういさい
Siege Smash,包囲破砕,ほういはさい,ほういはさい
Siege Striker,包囲戦の打撃者,ほういせんのだげきしゃ,ほういせんのだげきしゃ
Siege Veteran,包囲の古参兵,ほういのこさんへい,ほういのこさんへい
Siege Wurm,包囲ワーム,ほういわーむ,ほういわーむ
Siege Zombie,包囲ゾンビ,ほういぞんび,ほういぞんび
Siege of Towers,塔の包囲,とうのほうい,とうのほうい
Siege-Gang Commander,包囲攻撃の司令官,ほういこうげきのしれいかん,ほういこうげきのしれいかん
Siege-Gang Lieutenant,包囲攻撃の副官,ほういこうげきのふくかん,ほういこうげきのふくかん
Siegebreaker Giant,包囲破りの巨人,ほういやぶりのきょじん,ほういやぶりのきょじん
Siegecraft,包囲戦法,ほういせんぽう,ほういせんぽう
Siegehorn Ceratops,攻角のケラトプス,こうかくのけらとぷす,こうかくのけらとぷす
"Sierra, Nuka's Biggest Fan",ヌカの熱狂的ファン、シエラ,ぬかのねっきょうてきふぁんしえら,ぬかのねっきょうてきふぁんしえら
Sift,ふるい分け,ふるいわけ,ふるいわけ
Sift Through Sands,砂のふるい分け,すなのふるいわけ,すなのふるいわけ
Sifter Wurm,選別ワーム,せんべつわーむ,せんべつわーむ
Sifter of Skulls,頭蓋ふるい,ずがいふるい,ずがいふるい
Sigarda's Aid,シガルダの助け,しがるだのたすけ,しがるだのたすけ
Sigarda's Imprisonment,シガルダの拘禁,しがるだのこうきん,しがるだのこうきん
Sigarda's Splendor,シガルダの輝き,しがるだのかがやき,しがるだのかがやき
Sigarda's Summons,シガルダの召喚,しがるだのしょうかん,しがるだのしょうかん
Sigarda's Vanguard,シガルダの先兵,しがるだのせんぺい,しがるだのせんぺい
"Sigarda, Champion of Light",光の勇者、シガルダ,ひかりのゆうしゃしがるだ,ひかりのゆうしゃしがるだ
"Sigarda, Font of Blessings",祝福の泉、シガルダ,しゅくふくのいずみしがるだ,しゅくふくのいずみしがるだ
"Sigarda, Heron's Grace",優雅な鷺、シガルダ,ゆうがなさぎしがるだ,ゆうがなさぎしがるだ
"Sigarda, Host of Herons",鷺群れのシガルダ,さぎむれのしがるだ,さぎむれのしがるだ
Sigardian Paladin,シガルダ教の聖騎士,しがるだきょうのせいきし,しがるだきょうのせいきし
